internal_payment_id,merchant_order_id,occurred_at,gross_amount,currency,payment_status,payment_method,synthetic_customer_reference
SYNTH-INT-000946,SYNTH-ORDER-000946,2026-01-08T17:32:36Z,2473.92,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000946
SYNTH-INT-000947,SYNTH-ORDER-000947,2026-01-09T19:48:46Z,41.4,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000947
SYNTH-INT-000948,SYNTH-ORDER-000948,2026-01-10T22:06:57Z,2400.18,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000948
SYNTH-INT-000949,SYNTH-ORDER-000949,2026-01-11T00:18:04Z,2383.04,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000949
SYNTH-INT-000950,SYNTH-ORDER-000950,2026-01-12T02:07:13Z,2473.9,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000950
SYNTH-INT-000951,SYNTH-ORDER-000951,2026-01-13T04:38:37Z,2058.73,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000951
SYNTH-INT-000952,SYNTH-ORDER-000952,2026-01-14T07:03:50Z,2423.0,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000952
SYNTH-INT-000953,SYNTH-ORDER-000953,2026-01-01T08:49:27Z,849.21,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000953
SYNTH-INT-000954,SYNTH-ORDER-000954,2026-01-02T10:39:12Z,191.72,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000954
SYNTH-INT-000955,SYNTH-ORDER-000955,2026-01-03T13:40:19Z,1615.86,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000955
SYNTH-INT-000956,SYNTH-ORDER-000956,2026-01-04T15:31:12Z,1709.24,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000956
SYNTH-INT-000957,SYNTH-ORDER-000957,2026-01-05T17:14:57Z,815.7,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000957
SYNTH-INT-000958,SYNTH-ORDER-000958,2026-01-06T20:19:43Z,1060.39,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000958
SYNTH-INT-000959,SYNTH-ORDER-000959,2026-01-07T22:03:18Z,1660.49,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000959
SYNTH-INT-000960,SYNTH-ORDER-000960,2026-01-08T23:54:14Z,333.63,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000960
SYNTH-INT-000961,SYNTH-ORDER-000961,2026-01-09T02:35:54Z,296.55,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000961
SYNTH-INT-000962,SYNTH-ORDER-000962,2026-01-10T04:13:06Z,1142.16,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000962
SYNTH-INT-000963,SYNTH-ORDER-000963,2026-01-11T07:17:53Z,30.89,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000963
SYNTH-INT-000964,SYNTH-ORDER-000964,2026-01-12T09:09:35Z,2370.34,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000964
SYNTH-INT-000965,SYNTH-ORDER-000965,2026-01-13T10:52:25Z,1976.69,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000965
SYNTH-INT-000966,SYNTH-ORDER-000966,2026-01-14T13:41:54Z,1501.12,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000966
SYNTH-INT-000967,SYNTH-ORDER-000967,2026-01-01T15:28:15Z,406.11,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000967
SYNTH-INT-000968,SYNTH-ORDER-000968,2026-01-02T17:44:23Z,2055.44,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000968
SYNTH-INT-000969,SYNTH-ORDER-000969,2026-01-03T19:53:01Z,1466.89,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000969
SYNTH-INT-000970,SYNTH-ORDER-000970,2026-01-04T21:53:44Z,1956.65,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000970
SYNTH-INT-000971,SYNTH-ORDER-000971,2026-01-05T23:56:10Z,345.23,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000971
SYNTH-INT-000972,SYNTH-ORDER-000972,2026-01-06T02:48:34Z,458.25,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000972
SYNTH-INT-000973,SYNTH-ORDER-000973,2026-01-07T04:54:46Z,1404.71,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000973
SYNTH-INT-000974,SYNTH-ORDER-000974,2026-01-08T07:06:05Z,1977.38,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000974
SYNTH-INT-000975,SYNTH-ORDER-000975,2026-01-09T09:17:09Z,1668.19,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000975
SYNTH-INT-000976,SYNTH-ORDER-000976,2026-01-10T11:31:35Z,621.58,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000976
SYNTH-INT-000977,SYNTH-ORDER-000977,2026-01-11T13:34:32Z,2334.73,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000977
SYNTH-INT-000978,SYNTH-ORDER-000978,2026-01-12T15:39:21Z,1327.88,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000978
SYNTH-INT-000979,SYNTH-ORDER-000979,2026-01-13T18:20:22Z,2187.69,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000979
SYNTH-INT-000980,SYNTH-ORDER-000980,2026-01-14T20:38:17Z,971.85,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000980
SYNTH-INT-000981,SYNTH-ORDER-000981,2026-01-01T22:51:11Z,1487.31,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000981
SYNTH-INT-000982,SYNTH-ORDER-000982,2026-01-02T01:00:20Z,2170.72,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000982
SYNTH-INT-000983,SYNTH-ORDER-000983,2026-01-03T02:56:36Z,2353.33,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000983
SYNTH-INT-000984,SYNTH-ORDER-000984,2026-01-04T04:47:07Z,299.7,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000984
SYNTH-INT-000985,SYNTH-ORDER-000985,2026-01-05T06:49:15Z,2499.8,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000985
SYNTH-INT-000986,SYNTH-ORDER-000986,2026-01-06T09:01:43Z,303.46,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000986
SYNTH-INT-000987,SYNTH-ORDER-000987,2026-01-07T11:43:38Z,1780.67,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000987
SYNTH-INT-000988,SYNTH-ORDER-000988,2026-01-08T13:22:11Z,990.99,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000988
SYNTH-INT-000989,SYNTH-ORDER-000989,2026-01-09T15:49:08Z,1495.87,USD,PARTIALLY_REFUNDED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000989
SYNTH-INT-000990,SYNTH-ORDER-000990,2026-01-10T18:31:58Z,2151.51,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000990
SYNTH-INT-000991,SYNTH-ORDER-000991,2026-01-11T20:29:30Z,977.86,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000991
SYNTH-INT-000992,SYNTH-ORDER-000992,2026-01-12T22:58:10Z,2225.95,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000992
SYNTH-INT-000993,SYNTH-ORDER-000993,2026-01-13T00:43:05Z,969.94,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000993
SYNTH-INT-000994,SYNTH-ORDER-000994,2026-01-14T03:02:40Z,548.24,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000994
SYNTH-INT-000995,SYNTH-ORDER-000995,2026-01-01T04:57:26Z,1906.98,USD,REFUNDED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000995
SYNTH-INT-000996,SYNTH-ORDER-000996,2026-01-02T07:22:11Z,1177.99,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000996
SYNTH-INT-000997,SYNTH-ORDER-000997,2026-01-03T09:11:37Z,1860.07,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000997
SYNTH-INT-000998,SYNTH-ORDER-000998,2026-01-04T12:17:39Z,1051.23,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000998
SYNTH-INT-000999,SYNTH-ORDER-000999,2026-01-05T13:44:06Z,2350.64,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000999
SYNTH-INT-001000,SYNTH-ORDER-001000,2026-01-06T16:27:19Z,1943.93,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-001000
