processor_transaction_id,merchant_order_id,processor_event_type,processor_event_time,gross_amount,fee_amount,net_amount,currency,settlement_batch_id,processor_status
SYNTH-PROC-000830,SYNTH-ORDER-000830,CAPTURE,2026-01-04T02:40:37Z,498.47,14.76,483.71,EUR,SYNTH-BATCH-EUR-2026-01-06-0002,SETTLED
SYNTH-PROC-000831,SYNTH-ORDER-000831,CAPTURE,2026-01-05T05:07:23Z,1406.05,41.08,1364.97,GBP,SYNTH-BATCH-GBP-2026-01-07-0002,SETTLED
SYNTH-PROC-000831-ALTERNATE,SYNTH-ORDER-000831,CAPTURE,2026-01-05T05:08:23Z,1406.05,41.08,1364.97,GBP,SYNTH-BATCH-GBP-2026-01-07-0002,SETTLED
SYNTH-PROC-000832,SYNTH-ORDER-000832,CAPTURE,2026-01-06T06:28:25Z,2488.28,72.46,2415.82,USD,SYNTH-BATCH-USD-2026-01-08-0002,SETTLED
SYNTH-PROC-000833,SYNTH-ORDER-000833,CAPTURE,2026-01-07T09:15:35Z,1228.23,35.92,1192.31,USD,SYNTH-BATCH-USD-2026-01-09-0002,SETTLED
SYNTH-PROC-000834,SYNTH-ORDER-000834,CAPTURE,2026-01-08T11:32:55Z,513.73,15.2,498.53,USD,SYNTH-BATCH-USD-2026-01-10-0002,SETTLED
SYNTH-PROC-000835,SYNTH-ORDER-000835,CAPTURE,2026-01-09T13:42:43Z,184.44,5.65,178.79,USD,SYNTH-BATCH-USD-2026-01-11-0002,SETTLED
SYNTH-PROC-000836,SYNTH-ORDER-000836,CAPTURE,2026-01-10T15:15:33Z,1596.84,46.61,1550.23,USD,SYNTH-BATCH-USD-2026-01-12-0002,SETTLED
SYNTH-PROC-000837,SYNTH-ORDER-000837,CAPTURE,2026-01-11T17:46:28Z,2494.73,72.65,2422.08,USD,SYNTH-BATCH-USD-2026-01-13-0002,SETTLED
SYNTH-PROC-000838,SYNTH-ORDER-000838,CAPTURE,2026-01-12T20:21:07Z,1252.46,36.62,1215.84,USD,SYNTH-BATCH-MISSING-000838,SETTLED
SYNTH-PROC-000839,SYNTH-ORDER-000839,CAPTURE,2026-01-13T21:44:48Z,247.50,7.48,240.02,USD,SYNTH-BATCH-USD-2026-01-15-0002,SETTLED
SYNTH-PROC-000840,SYNTH-ORDER-000840,CAPTURE,2026-01-14T00:52:47Z,1900.31,55.41,1844.9,EUR,SYNTH-BATCH-EUR-2026-01-16-0002,SETTLED
SYNTH-PROC-000841,SYNTH-ORDER-000841,CAPTURE,2026-01-01T02:31:40Z,2189.75,63.8,2125.95,GBP,SYNTH-BATCH-GBP-2026-01-03-0002,SETTLED
SYNTH-PROC-000842,SYNTH-ORDER-000842,CAPTURE,2026-01-02T04:31:51Z,979.00,28.69,950.31,USD,SYNTH-BATCH-USD-2026-01-04-0002,SETTLED
SYNTH-PROC-000843,SYNTH-ORDER-000843,CAPTURE,2026-01-03T07:08:00Z,2307.96,67.23,2240.73,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
SYNTH-PROC-000845,SYNTH-ORDER-000845,CAPTURE,2026-01-05T11:24:36Z,698.88,20.57,678.31,USD,SYNTH-BATCH-USD-2026-01-07-0002,SETTLED
SYNTH-PROC-000846,SYNTH-ORDER-000846,CAPTURE,2026-01-06T14:00:47Z,2457.91,71.58,2386.33,USD,SYNTH-BATCH-USD-2026-01-08-0002,SETTLED
SYNTH-PROC-000847,SYNTH-ORDER-000847,CAPTURE,2026-01-07T15:49:33Z,340.94,10.19,330.75,USD,SYNTH-BATCH-USD-2026-01-09-0002,SETTLED
SYNTH-PROC-000848,SYNTH-ORDER-000848,CAPTURE,2026-01-08T18:19:56Z,360.82,10.76,350.06,USD,SYNTH-BATCH-USD-2026-01-10-0002,SETTLED
SYNTH-PROC-000849,SYNTH-ORDER-000849,CAPTURE,2026-01-09T20:20:23Z,265.28,7.99,257.29,USD,SYNTH-BATCH-DUPLICATE-000849,SETTLED
SYNTH-PROC-000850,SYNTH-ORDER-000850,CAPTURE,2026-01-10T22:47:56Z,42.48,1.53,40.95,EUR,SYNTH-BATCH-EUR-2026-01-12-0002,SETTLED
SYNTH-PROC-000851,SYNTH-ORDER-000851,CAPTURE,2026-01-11T00:14:37Z,41.73,1.51,40.22,GBP,SYNTH-BATCH-GBP-2026-01-13-0002,SETTLED
SYNTH-PROC-000851-REFUND,SYNTH-ORDER-000851,REFUND,2026-01-12T00:04:37Z,-20.87,0.0,-20.87,GBP,SYNTH-BATCH-REFUND-000851,SETTLED
SYNTH-PROC-000852,SYNTH-ORDER-000852,CAPTURE,2026-01-12T02:31:07Z,63.11,2.13,60.98,USD,SYNTH-BATCH-USD-2026-01-14-0002,SETTLED
SYNTH-PROC-000852,SYNTH-ORDER-000852,CAPTURE,2026-01-12T02:31:07Z,63.11,2.13,60.98,USD,SYNTH-BATCH-USD-2026-01-14-0002,SETTLED
SYNTH-PROC-000853,SYNTH-ORDER-000853,CAPTURE,2026-01-13T05:01:22Z,1748.28,51.0,1697.28,USD,SYNTH-BATCH-USD-2026-01-15-0002,SETTLED
SYNTH-PROC-000854,SYNTH-ORDER-000854,CAPTURE,2026-01-14T07:20:12Z,594.07,17.53,576.54,USD,SYNTH-BATCH-USD-2026-01-16-0002,SETTLED
SYNTH-PROC-000855,SYNTH-ORDER-000855,CAPTURE,2026-01-01T09:05:28Z,2094.70,61.05,2033.65,USD,SYNTH-BATCH-USD-2026-01-03-0002,SETTLED
SYNTH-PROC-000856,SYNTH-ORDER-000856,CAPTURE,2026-01-02T11:25:05Z,798.51,23.46,775.05,USD,SYNTH-BATCH-USD-2026-01-04-0002,SETTLED
SYNTH-PROC-000857,SYNTH-ORDER-000857,CAPTURE,2026-01-03T13:54:28Z,2321.09,67.61,2253.48,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
SYNTH-PROC-000858,SYNTH-ORDER-000858,CAPTURE,2026-01-04T15:37:29Z,2148.77,62.61,2086.16,USD,SYNTH-BATCH-USD-2026-01-06-0002,SETTLED
SYNTH-PROC-000859,SYNTH-ORDER-000859,CAPTURE,2026-01-05T18:01:15Z,1021.65,29.93,991.72,USD,SYNTH-BATCH-USD-2026-01-07-0002,SETTLED
SYNTH-PROC-000860,SYNTH-ORDER-000860,CAPTURE,2026-01-06T20:06:25Z,2088.59,60.87,2027.72,EUR,SYNTH-BATCH-EUR-2026-01-08-0002,SETTLED
SYNTH-PROC-000861,SYNTH-ORDER-000861,CAPTURE,2026-01-07T23:03:20Z,2103.84,61.31,2042.53,GBP,SYNTH-BATCH-GBP-2026-01-09-0002,SETTLED
SYNTH-PROC-000862,SYNTH-ORDER-000862,CAPTURE,2026-01-08T00:49:27Z,635.57,18.73,616.84,USD,SYNTH-BATCH-USD-2026-01-10-0002,SETTLED
SYNTH-PROC-000863,SYNTH-ORDER-000863,CAPTURE,2026-01-09T02:35:34Z,421.29,12.52,408.77,USD,SYNTH-BATCH-USD-2026-01-11-0002,SETTLED
SYNTH-PROC-000863-ALTERNATE,SYNTH-ORDER-000863,CAPTURE,2026-01-09T02:36:34Z,421.29,12.52,408.77,USD,SYNTH-BATCH-USD-2026-01-11-0002,SETTLED
SYNTH-PROC-000864,SYNTH-ORDER-000864,CAPTURE,2026-01-10T05:38:06Z,2129.65,62.06,2067.59,USD,SYNTH-BATCH-USD-2026-01-12-0002,SETTLED
SYNTH-PROC-000865,SYNTH-ORDER-000865,CAPTURE,2026-01-11T07:12:32Z,1845.84,53.83,1792.01,USD,SYNTH-BATCH-USD-2026-01-13-0002,SETTLED
SYNTH-PROC-000866,SYNTH-ORDER-000866,CAPTURE,2026-01-12T09:36:14Z,1148.50,33.61,1114.89,USD,SYNTH-BATCH-USD-2026-01-14-0002,SETTLED
SYNTH-PROC-000867,SYNTH-ORDER-000867,CAPTURE,2026-01-13T11:21:28Z,785.53,23.08,762.45,USD,SYNTH-BATCH-USD-2026-01-15-0002,SETTLED
SYNTH-PROC-000868,SYNTH-ORDER-000868,CAPTURE,2026-01-14T14:03:14Z,1896.81,55.31,1841.5,USD,SYNTH-BATCH-USD-2026-01-16-0002,SETTLED
SYNTH-PROC-000869,SYNTH-ORDER-000869,CAPTURE,2026-01-01T16:31:07Z,2480.90,72.25,2408.65,USD,SYNTH-BATCH-USD-2026-01-03-0002,SETTLED
SYNTH-PROC-000870,SYNTH-ORDER-000870,CAPTURE,2026-01-02T18:41:01Z,2369.58,69.02,2300.56,EUR,SYNTH-BATCH-EUR-2026-01-04-0002,SETTLED
SYNTH-PROC-000871,SYNTH-ORDER-000871,CAPTURE,2026-01-03T21:01:10Z,2348.33,68.4,2279.93,GBP,SYNTH-BATCH-GBP-2026-01-05-0002,SETTLED
SYNTH-PROC-000871-REFUND,SYNTH-ORDER-000871,REFUND,2026-01-04T20:51:10Z,-1174.17,0.0,-1174.17,GBP,SYNTH-BATCH-REFUND-000871,SETTLED
SYNTH-PROC-000872,SYNTH-ORDER-000872,CAPTURE,2026-01-04T22:55:22Z,2330.98,67.9,2263.08,USD,SYNTH-BATCH-USD-2026-01-06-0002,SETTLED
SYNTH-PROC-000873,SYNTH-ORDER-000873,CAPTURE,2026-01-05T01:27:09Z,335.56,10.03,325.53,USD,SYNTH-BATCH-USD-2026-01-07-0002,SETTLED
SYNTH-PROC-000874,SYNTH-ORDER-000874,CAPTURE,2026-01-06T03:30:34Z,1215.70,35.56,1180.14,USD,SYNTH-BATCH-USD-2026-01-08-0002,SETTLED
SYNTH-PROC-000875,SYNTH-ORDER-000875,CAPTURE,2026-01-07T05:42:08Z,1605.02,46.85,1558.17,USD,SYNTH-BATCH-DUPLICATE-000875,SETTLED
SYNTH-PROC-000876,SYNTH-ORDER-000876,CAPTURE,2026-01-08T07:16:14Z,557.58,16.47,541.11,USD,SYNTH-BATCH-USD-2026-01-10-0002,SETTLED
SYNTH-PROC-000877,SYNTH-ORDER-000877,CAPTURE,2026-01-09T09:50:58Z,2168.86,63.2,2105.66,USD,SYNTH-BATCH-USD-2026-01-11-0002,SETTLED
SYNTH-PROC-000878,SYNTH-ORDER-000878,CAPTURE,2026-01-10T11:57:56Z,394.83,11.75,383.08,USD,SYNTH-BATCH-USD-2026-01-12-0002,SETTLED
SYNTH-PROC-000879,SYNTH-ORDER-000879,CAPTURE,2026-01-11T14:18:30Z,85.57,2.78,82.79,USD,SYNTH-BATCH-USD-2026-01-13-0002,SETTLED
SYNTH-PROC-000880,SYNTH-ORDER-000880,CAPTURE,2026-01-12T16:07:03Z,113.44,3.59,109.85,EUR,SYNTH-BATCH-EUR-2026-01-14-0002,SETTLED
SYNTH-PROC-000881,SYNTH-ORDER-000881,CAPTURE,2026-01-13T18:37:38Z,1001.11,29.33,971.78,GBP,SYNTH-BATCH-GBP-2026-01-15-0002,SETTLED
SYNTH-PROC-000881-REFUND,SYNTH-ORDER-000881,REFUND,2026-01-14T18:27:38Z,-500.56,0.0,-500.56,GBP,SYNTH-BATCH-REFUND-000881,SETTLED
SYNTH-PROC-000883,SYNTH-ORDER-000883,CAPTURE,2026-01-01T23:11:43Z,1823.75,53.19,1770.56,USD,SYNTH-BATCH-USD-2026-01-03-0002,SETTLED
SYNTH-PROC-000884,SYNTH-ORDER-000884,CAPTURE,2026-01-02T01:25:48Z,735.46,21.63,713.83,USD,SYNTH-BATCH-USD-2026-01-04-0002,SETTLED
SYNTH-PROC-000885,SYNTH-ORDER-000885,CAPTURE,2026-01-03T03:45:48Z,2045.81,59.63,1986.18,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
SYNTH-PROC-000886,SYNTH-ORDER-000886,CAPTURE,2026-01-04T05:31:44Z,1843.92,53.77,1790.15,USD,SYNTH-BATCH-AMOUNT-BREAK-000886,SETTLED
SYNTH-PROC-000888,SYNTH-ORDER-000888,CAPTURE,2026-01-06T09:52:00Z,993.25,29.1,964.15,USD,SYNTH-BATCH-USD-2026-01-08-0002,SETTLED
SYNTH-PROC-000889,SYNTH-ORDER-000889,CAPTURE,2026-01-07T12:30:14Z,974.31,28.55,945.76,USD,SYNTH-BATCH-USD-2026-01-09-0002,SETTLED
SYNTH-PROC-000890,SYNTH-ORDER-000890,CAPTURE,2026-01-08T14:20:11Z,511.71,15.14,496.57,EUR,SYNTH-BATCH-EUR-2026-01-10-0002,SETTLED
SYNTH-PROC-000891,SYNTH-ORDER-000891,CAPTURE,2026-01-09T16:16:34Z,1864.24,54.36,1809.88,GBP,SYNTH-BATCH-GBP-2026-01-11-0002,SETTLED
SYNTH-PROC-000892,SYNTH-ORDER-000892,CAPTURE,2026-01-10T18:49:43Z,1935.98,56.44,1879.54,USD,SYNTH-BATCH-USD-2026-01-12-0002,SETTLED
SYNTH-PROC-000893,SYNTH-ORDER-000893,CAPTURE,2026-01-11T21:29:16Z,1808.05,52.73,1755.32,USD,SYNTH-BATCH-MISSING-000893,SETTLED
SYNTH-PROC-000894,SYNTH-ORDER-000894,CAPTURE,2026-01-12T23:31:26Z,2447.95,71.29,2376.66,USD,SYNTH-BATCH-USD-2026-01-14-0002,SETTLED
SYNTH-PROC-000895,SYNTH-ORDER-000895,CAPTURE,2026-01-13T01:32:41Z,646.74,19.06,627.68,USD,SYNTH-BATCH-USD-2026-01-15-0002,SETTLED
SYNTH-PROC-000896,SYNTH-ORDER-000896,CAPTURE,2026-01-14T03:38:42Z,1530.95,44.7,1486.25,USD,SYNTH-BATCH-USD-2026-01-16-0002,SETTLED
SYNTH-PROC-000897,SYNTH-ORDER-000897,CAPTURE,2026-01-01T06:10:36Z,373.69,11.14,362.55,USD,SYNTH-BATCH-USD-2026-01-03-0002,SETTLED
SYNTH-PROC-000898,SYNTH-ORDER-000898,CAPTURE,2026-01-02T07:31:05Z,2370.52,69.05,2301.47,USD,SYNTH-BATCH-USD-2026-01-04-0002,SETTLED
SYNTH-PROC-000898-REFUND,SYNTH-ORDER-000898,REFUND,2026-01-03T07:21:05Z,-2370.52,0.0,-2370.52,USD,SYNTH-BATCH-REFUND-000898,SETTLED
SYNTH-PROC-000899,SYNTH-ORDER-000899,CAPTURE,2026-01-03T10:41:28Z,1460.54,42.66,1417.88,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
SYNTH-PROC-000900,SYNTH-ORDER-000900,CAPTURE,2026-01-04T12:17:23Z,1267.34,37.05,1230.29,EUR,SYNTH-BATCH-EUR-2026-01-06-0002,SETTLED
SYNTH-PROC-000901,SYNTH-ORDER-000901,CAPTURE,2026-01-05T14:08:55Z,2112.72,61.57,2051.15,GBP,SYNTH-BATCH-GBP-2026-01-07-0002,SETTLED
SYNTH-PROC-000902,SYNTH-ORDER-000902,CAPTURE,2026-01-06T16:34:13Z,699.68,20.59,679.09,USD,SYNTH-BATCH-USD-2026-01-08-0002,SETTLED
SYNTH-PROC-000902,SYNTH-ORDER-000902,CAPTURE,2026-01-06T16:34:13Z,699.68,20.59,679.09,USD,SYNTH-BATCH-USD-2026-01-08-0002,SETTLED
SYNTH-PROC-000903,SYNTH-ORDER-000903,CAPTURE,2026-01-07T19:03:49Z,1213.06,35.48,1177.58,USD,SYNTH-BATCH-USD-2026-01-09-0002,SETTLED
SYNTH-PROC-000904,SYNTH-ORDER-000904,CAPTURE,2026-01-08T20:48:36Z,1255.80,36.72,1219.08,USD,SYNTH-BATCH-USD-2026-01-10-0002,SETTLED
SYNTH-PROC-000905,SYNTH-ORDER-000905,CAPTURE,2026-01-09T22:56:42Z,1351.66,39.5,1312.16,USD,SYNTH-BATCH-USD-2026-01-11-0002,SETTLED
SYNTH-PROC-000906,SYNTH-ORDER-000906,CAPTURE,2026-01-10T01:25:59Z,1863.47,54.34,1809.13,USD,SYNTH-BATCH-USD-2026-01-12-0002,SETTLED
SYNTH-PROC-000907,SYNTH-ORDER-000907,CAPTURE,2026-01-11T04:08:47Z,998.64,29.26,969.38,USD,SYNTH-BATCH-USD-2026-01-13-0002,SETTLED
SYNTH-PROC-000908,SYNTH-ORDER-000908,CAPTURE,2026-01-12T06:25:54Z,2177.55,63.45,2114.1,USD,SYNTH-BATCH-USD-2026-01-14-0002,SETTLED
SYNTH-PROC-000909,SYNTH-ORDER-000909,CAPTURE,2026-01-13T08:33:48Z,1129.57,33.06,1096.51,USD,SYNTH-BATCH-USD-2026-01-15-0002,SETTLED
SYNTH-PROC-000910,SYNTH-ORDER-000910,CAPTURE,2026-01-14T10:29:53Z,862.82,25.32,837.5,EUR,SYNTH-BATCH-EUR-2026-01-16-0002,SETTLED
SYNTH-PROC-000911,SYNTH-ORDER-000911,CAPTURE,2026-01-01T12:42:44Z,796.22,23.39,772.83,GBP,SYNTH-BATCH-GBP-2026-01-03-0002,SETTLED
SYNTH-PROC-000912,SYNTH-ORDER-000912,CAPTURE,2026-01-02T14:25:41Z,664.89,19.58,645.31,USD,SYNTH-BATCH-USD-2026-01-04-0002,SETTLED
SYNTH-PROC-000912-REFUND,SYNTH-ORDER-000912,REFUND,2026-01-03T14:15:41Z,-332.45,0.0,-332.45,USD,SYNTH-BATCH-REFUND-000912,SETTLED
SYNTH-PROC-000913,SYNTH-ORDER-000913,CAPTURE,2026-01-03T17:09:06Z,2126.34,61.96,2064.38,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
SYNTH-PROC-000914,SYNTH-ORDER-000914,CAPTURE,2026-01-04T19:13:29Z,192.78,5.89,186.89,USD,SYNTH-BATCH-USD-2026-01-06-0002,SETTLED
SYNTH-PROC-000915,SYNTH-ORDER-000915,CAPTURE,2026-01-05T21:04:11Z,1999.24,58.28,1940.96,USD,SYNTH-BATCH-USD-2026-01-07-0002,SETTLED
SYNTH-PROC-000916,SYNTH-ORDER-000916,CAPTURE,2026-01-06T23:24:14Z,720.22,21.19,699.03,USD,SYNTH-BATCH-USD-2026-01-08-0002,SETTLED
SYNTH-PROC-000917,SYNTH-ORDER-000917,CAPTURE,2026-01-07T02:18:06Z,1380.99,40.35,1340.64,USD,SYNTH-BATCH-USD-2026-01-09-0002,SETTLED
SYNTH-PROC-000918,SYNTH-ORDER-000918,CAPTURE,2026-01-08T03:48:59Z,1523.19,44.47,1478.72,USD,SYNTH-BATCH-USD-2026-01-10-0002,SETTLED
SYNTH-PROC-000919,SYNTH-ORDER-000919,CAPTURE,2026-01-09T06:25:35Z,2028.85,59.14,1969.71,USD,SYNTH-BATCH-USD-2026-01-11-0002,SETTLED
SYNTH-PROC-000920,SYNTH-ORDER-000920,CAPTURE,2026-01-10T08:40:56Z,1344.26,39.28,1304.98,EUR,SYNTH-BATCH-LATE-000920,SETTLED
SYNTH-PROC-000921,SYNTH-ORDER-000921,CAPTURE,2026-01-11T10:48:29Z,1562.20,45.6,1516.6,GBP,SYNTH-BATCH-GBP-2026-01-13-0002,SETTLED
SYNTH-PROC-000922,SYNTH-ORDER-000922,CAPTURE,2026-01-12T12:57:21Z,1660.32,48.45,1611.87,USD,SYNTH-BATCH-USD-2026-01-14-0002,SETTLED
SYNTH-PROC-000923,SYNTH-ORDER-000923,CAPTURE,2026-01-13T15:09:44Z,2303.59,67.1,2236.49,USD,SYNTH-BATCH-USD-2026-01-15-0002,SETTLED
SYNTH-PROC-000924,SYNTH-ORDER-000924,CAPTURE,2026-01-14T17:18:18Z,692.78,20.39,672.39,USD,SYNTH-BATCH-USD-2026-01-16-0002,SETTLED
SYNTH-PROC-000925,SYNTH-ORDER-000925,CAPTURE,2026-01-01T18:59:58Z,1412.34,41.26,1371.08,USD,SYNTH-BATCH-USD-2026-01-03-0002,SETTLED
SYNTH-PROC-000926,SYNTH-ORDER-000926,CAPTURE,2026-01-02T21:39:34Z,1743.14,50.85,1692.29,USD,SYNTH-BATCH-DUPLICATE-000926,SETTLED
SYNTH-PROC-000927,SYNTH-ORDER-000927,CAPTURE,2026-01-03T23:54:42Z,898.59,26.36,872.23,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
SYNTH-PROC-000928,SYNTH-ORDER-000928,CAPTURE,2026-01-04T01:59:35Z,1025.76,30.42,995.34,USD,SYNTH-BATCH-USD-2026-01-06-0002,SETTLED
SYNTH-PROC-000929,SYNTH-ORDER-000929,CAPTURE,2026-01-05T04:11:48Z,701.47,20.64,680.83,USD,SYNTH-BATCH-USD-2026-01-07-0002,SETTLED
SYNTH-PROC-000929-REFUND,SYNTH-ORDER-000929,REFUND,2026-01-06T04:01:48Z,-701.47,0.0,-701.47,USD,SYNTH-BATCH-REFUND-000929,SETTLED
SYNTH-PROC-000930,SYNTH-ORDER-000930,CAPTURE,2026-01-06T06:44:06Z,1223.00,35.77,1187.23,EUR,SYNTH-BATCH-EUR-2026-01-08-0002,SETTLED
SYNTH-PROC-000931,SYNTH-ORDER-000931,CAPTURE,2026-01-07T08:41:40Z,673.63,19.84,653.79,GBP,SYNTH-BATCH-GBP-2026-01-09-0002,SETTLED
SYNTH-PROC-000932,SYNTH-ORDER-000932,CAPTURE,2026-01-08T11:03:43Z,1154.96,33.79,1121.17,USD,SYNTH-BATCH-USD-2026-01-10-0002,SETTLED
SYNTH-PROC-000933,SYNTH-ORDER-000933,CAPTURE,2026-01-09T13:15:50Z,221.56,6.73,214.83,USD,SYNTH-BATCH-USD-2026-01-11-0002,SETTLED
SYNTH-PROC-000934,SYNTH-ORDER-000934,CAPTURE,2026-01-10T15:27:02Z,311.74,9.34,302.4,USD,SYNTH-BATCH-USD-2026-01-12-0002,SETTLED
SYNTH-PROC-000935,SYNTH-ORDER-000935,CAPTURE,2026-01-11T17:42:20Z,329.74,9.86,319.88,USD,SYNTH-BATCH-USD-2026-01-13-0002,SETTLED
SYNTH-PROC-000936,SYNTH-ORDER-000936,CAPTURE,2026-01-12T19:41:16Z,769.31,22.61,746.7,USD,SYNTH-BATCH-USD-2026-01-14-0002,SETTLED
SYNTH-PROC-000937,SYNTH-ORDER-000937,CAPTURE,2026-01-13T21:43:59Z,1694.21,49.43,1644.78,USD,SYNTH-BATCH-USD-2026-01-15-0002,SETTLED
SYNTH-PROC-000938,SYNTH-ORDER-000938,CAPTURE,2026-01-15T00:01:45Z,1881.46,54.86,1826.6,USD,SYNTH-BATCH-USD-2026-01-16-0002,SETTLED
SYNTH-PROC-000939,SYNTH-ORDER-000939,CAPTURE,2026-01-01T02:27:44Z,1049.93,30.75,1019.18,USD,SYNTH-BATCH-USD-2026-01-03-0002,SETTLED
SYNTH-PROC-000940,SYNTH-ORDER-000940,CAPTURE,2026-01-02T04:37:19Z,1592.93,46.49,1546.44,EUR,SYNTH-BATCH-EUR-2026-01-04-0002,SETTLED
SYNTH-PROC-000941,SYNTH-ORDER-000941,CAPTURE,2026-01-03T06:40:56Z,411.28,12.23,399.05,GBP,SYNTH-BATCH-GBP-2026-01-05-0002,SETTLED
SYNTH-PROC-000942,SYNTH-ORDER-000942,CAPTURE,2026-01-04T08:42:03Z,2486.57,72.41,2414.16,USD,SYNTH-BATCH-USD-2026-01-06-0002,SETTLED
SYNTH-PROC-000943,SYNTH-ORDER-000943,CAPTURE,2026-01-05T10:51:57Z,716.63,21.08,695.55,USD,SYNTH-BATCH-USD-2026-01-07-0002,SETTLED
SYNTH-PROC-000944,SYNTH-ORDER-000944,CAPTURE,2026-01-06T12:56:47Z,1844.50,53.79,1790.71,USD,SYNTH-BATCH-USD-2026-01-08-0002,SETTLED
SYNTH-PROC-000945,SYNTH-ORDER-000945,CAPTURE,2026-01-07T15:06:34Z,148.65,4.61,144.04,USD,SYNTH-BATCH-USD-2026-01-09-0002,SETTLED
SYNTH-PROC-000946,SYNTH-ORDER-000946,CAPTURE,2026-01-08T17:42:36Z,2473.92,72.04,2401.88,USD,SYNTH-BATCH-USD-2026-01-10-0002,SETTLED
SYNTH-PROC-000947,SYNTH-ORDER-000947,CAPTURE,2026-01-09T19:58:46Z,41.40,1.5,39.9,USD,SYNTH-BATCH-USD-2026-01-11-0002,SETTLED
SYNTH-PROC-000947,SYNTH-ORDER-000947,CAPTURE,2026-01-09T19:58:46Z,41.40,1.5,39.9,USD,SYNTH-BATCH-USD-2026-01-11-0002,SETTLED
SYNTH-PROC-000948,SYNTH-ORDER-000948,CAPTURE,2026-01-10T22:16:57Z,2400.18,69.91,2330.27,USD,SYNTH-BATCH-USD-2026-01-12-0002,SETTLED
SYNTH-PROC-000949,SYNTH-ORDER-000949,CAPTURE,2026-01-11T00:28:04Z,2383.04,69.41,2313.63,USD,SYNTH-BATCH-USD-2026-01-13-0002,SETTLED
SYNTH-PROC-000950,SYNTH-ORDER-000950,CAPTURE,2026-01-12T02:17:13Z,2473.90,72.04,2401.86,EUR,SYNTH-BATCH-EUR-2026-01-14-0002,SETTLED
SYNTH-PROC-000951,SYNTH-ORDER-000951,CAPTURE,2026-01-13T04:48:37Z,2058.73,60.0,1998.73,GBP,SYNTH-BATCH-GBP-2026-01-15-0002,SETTLED
SYNTH-PROC-000952,SYNTH-ORDER-000952,CAPTURE,2026-01-14T07:13:50Z,2423.00,70.57,2352.43,USD,SYNTH-BATCH-USD-2026-01-16-0002,SETTLED
SYNTH-PROC-000953,SYNTH-ORDER-000953,CAPTURE,2026-01-01T08:59:27Z,849.21,24.93,824.28,USD,SYNTH-BATCH-USD-2026-01-03-0002,SETTLED
SYNTH-PROC-000954,SYNTH-ORDER-000954,CAPTURE,2026-01-02T10:49:12Z,192.83,5.89,186.94,USD,SYNTH-BATCH-USD-2026-01-04-0002,SETTLED
SYNTH-PROC-000955,SYNTH-ORDER-000955,CAPTURE,2026-01-03T13:50:19Z,1615.86,47.16,1568.7,USD,SYNTH-BATCH-USD-2026-01-05-0002,SETTLED
SYNTH-PROC-000956,SYNTH-ORDER-000956,CAPTURE,2026-01-04T15:41:12Z,1709.24,50.24,1659.0,USD,SYNTH-BATCH-USD-2026-01-06-0002,SETTLED
SYNTH-PROC-000957,SYNTH-ORDER-000957,CAPTURE,2026-01-05T17:24:57Z,815.70,23.96,791.74,USD,SYNTH-BATCH-USD-2026-01-07-0002,SETTLED
SYNTH-PROC-000958,SYNTH-ORDER-000958,CAPTURE,2026-01-06T20:29:43Z,1060.39,31.05,1029.34,USD,SYNTH-BATCH-USD-2026-01-08-0002,SETTLED
SYNTH-PROC-000959,SYNTH-ORDER-000959,CAPTURE,2026-01-07T22:13:18Z,1661.60,48.49,1613.11,USD,SYNTH-BATCH-USD-2026-01-09-0002,SETTLED
SYNTH-PROC-000960,SYNTH-ORDER-000960,CAPTURE,2026-01-09T00:04:14Z,333.63,9.98,323.65,EUR,SYNTH-BATCH-EUR-2026-01-10-0002,SETTLED
SYNTH-PROC-000961,SYNTH-ORDER-000961,CAPTURE,2026-01-09T02:45:54Z,296.55,8.9,287.65,GBP,SYNTH-BATCH-GBP-2026-01-11-0002,SETTLED
SYNTH-PROC-000962,SYNTH-ORDER-000962,CAPTURE,2026-01-10T04:23:06Z,1142.16,33.42,1108.74,USD,SYNTH-BATCH-USD-2026-01-12-0002,SETTLED
SYNTH-PROC-000963,SYNTH-ORDER-000963,CAPTURE,2026-01-11T07:27:53Z,30.89,1.2,29.69,USD,SYNTH-BATCH-AMOUNT-BREAK-000963,SETTLED
SYNTH-PROC-000964,SYNTH-ORDER-000964,CAPTURE,2026-01-12T09:19:35Z,2370.34,69.04,2301.3,USD,SYNTH-BATCH-USD-2026-01-14-0002,SETTLED
SYNTH-PROC-000965,SYNTH-ORDER-000965,CAPTURE,2026-01-13T11:02:25Z,1977.80,57.66,1920.14,USD,SYNTH-BATCH-USD-2026-01-15-0002,SETTLED
SYNTH-PROC-000966,SYNTH-ORDER-000966,CAPTURE,2026-01-14T13:51:54Z,1501.12,43.83,1457.29,USD,SYNTH-BATCH-LATE-000966,SETTLED
